caption,image_id,fluency,diversity,humor_score,humor
it’ s finally here we’ re bringing you the first ever grilled cheese sandwich with a side of,sonicdrivein_2223,0.7901929,0.39000025,0.0082318261265754,0
"hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey,",sonicdrivein_2070,0.9081812,0.39000025,0.5429716110229492,1
i ca n' t tell you how much i 'd love to play my son 's song on the,sonicdrivein_2072,0.7802445,0.39000025,0.0045960946008563,0
"in turn, if you do n’ t fall in love with your hero, you ‘ t get",sonicdrivein_2073,0.8751117,0.39000025,0.2424374371767044,0
it 's time to say goodbye to summer and hello to the fall season it 's time to let go,sonicdrivein_2074,0.96559083,0.39000025,0.4007830917835235,0
"we know you’ re looking for something to listen to while you’ re at work, so we",sonicdrivein_2075,0.97446,0.39000025,0.0486801676452159,0
"i 'm sorry, but i 'm not ready to go back to school yet, so i 'm",sonicdrivein_2076,0.9681425,0.39000025,0.6279332637786865,1
we need to get you a drink 🥶🥶🥶🥶🥶,sonicdrivein_2077,0.96189684,0.39000025,0.0705097317695617,0
"i 'm sorry, but i 'm not ready to go back to school yet, so i 'm",sonicdrivein_2078,0.9681425,0.39000025,0.6279332637786865,1
"in turn, if you do n’ t fall in love with your hero, you ‘ t get",sonicdrivein_2079,0.8751117,0.39000025,0.2424374371767044,0
"i 'm sure you 're all excited to get to the end of the year, but i 'm",sonicdrivein_2080,0.96752834,0.39000025,0.3577035367488861,0
what’ s the best thing you’ ve ever gotten from your boss? share it with us on,sonicdrivein_2081,0.9683815,0.39000025,0.0134271243587136,0
what’ s your go-to sonic drink? we’ re asking you to share your favorite sonic,sonicdrivein_2083,0.9565065,0.39000025,0.0089200213551521,0
"it ‘s time to get ready for summer with the best drink in the world, the sonic shake",sonicdrivein_2084,0.9458831,0.39000025,0.0034549757838249,0
"when you’ re in the car, you can have as many drinks as you want",sonicdrivein_2085,0.9730129,0.39000025,0.0624634250998497,0
the best way to cool off after a long night is with a cold one from the sonic drive-thru,sonicdrivein_2086,0.9664469,0.39000025,0.0069381189532577,0
she says she wants to try out a new hairstyle but she doesn ‘ t want to wear a new,sonicdrivein_2087,0.9360334,0.39000025,0.5682191848754883,1
it ‘s still not a good idea to write on the back of books after you’ re done,sonicdrivein_2088,0.97391516,0.39000025,0.1852478235960006,0
what do you think will happen when you try to follow one of these sonic vixens?,sonicdrivein_2089,0.9787623,0.39000025,0.0469018369913101,0
it may be too soon to go back to the fountain but this is the first time i have used one of,sonicdrivein_2090,0.9345088,0.39000025,0.0264683235436677,0
"the next time your daughter comes to you and says she needs to work on her driving, you ‘ll",sonicdrivein_2091,0.9734274,0.39000025,0.2045910060405731,0
`` i 'm stuck in the middle of the ice rink and i can 't figure out how to get,sonicdrivein_2092,0.9629099,0.39000025,0.194856584072113,0
"it’ s been a while since we’ ve had a drink, so we’ re going",sonicdrivein_2093,0.98054814,0.39000025,0.2261934876441955,0
i 'm sorry i 'm not going to be able to compete with the other girls in this tournament,sonicdrivein_2094,0.96835357,0.39000025,0.4943082630634308,0
hannah is going to be the first person in her family to go to a music festival this year and she,sonicdrivein_2095,0.95640326,0.39000025,0.5750784873962402,1
it’ s time to switch up your drink game with the new tsi shake 🍵�,sonicdrivein_2096,0.8930091,0.39000025,0.0185852367430925,0
"when you feel like you ‘ t want to be there, but you ‘ re in a rush,",sonicdrivein_2098,0.9706651,0.39000025,0.3708355724811554,0
"`` i do n't know what kind of person you are, but i do n't think that this is",sonicdrivein_2099,0.8964138,0.39000025,0.3680388629436493,0
it ‘s only a matter of time before we run out of slushies,sonicdrivein_2100,0.9565053,0.39000025,0.1408336907625198,0
join us as we celebrate the return of the sizzlin’ slushies with some of our favorite,sonicdrivein_2102,0.89797753,0.39000025,0.0028268543537706,0
"if you’ re looking for a new way to celebrate your birthday this year, we’ ve got",sonicdrivein_2103,0.9754685,0.39000025,0.0092661045491695,0
"it’ s all in your head, but we’ re still proud of you",sonicdrivein_2106,0.9555638,0.39000025,0.1106264814734458,0
does anyone else feel like they’ ve been waiting in line longer than usual today? 🤔�,sonicdrivein_2107,0.9677443,0.39000025,0.0068374094553291,0
it’ s been a while since you’ ve been in the kitchen so let’ s see,sonicdrivein_2108,0.9611285,0.39000025,0.2176985591650009,0
what do you think of this new menu option? 🤔🤔🤔🤔,sonicdrivein_2109,0.95913464,0.39000025,0.0039034951478242,0
"we can’ t get enough of these deals at sonic, so we’ ve rounded up some of",sonicdrivein_2111,0.9688649,0.39000025,0.038758348673582,0
"oh no, i did n't make it in time, but at least i did n't look like a",sonicdrivein_2112,0.68596685,0.39000025,0.8927461504936218,1
what do you think of my son’ s sonic speed? 🤔🤔🤔,sonicdrivein_2113,0.950572,0.39000025,0.2809639275074005,0
one of these is not like the others 🤔🤔🤔🤔�,sonicdrivein_2114,0.9167116,0.39000025,0.0741540044546127,0
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_2115,0.86411864,0.39000025,0.1064428016543388,0
what do you want to see in the drive thru? 🤔🤔🤔,sonicdrivein_2119,0.9629324,0.39000025,0.02137609757483,0
what would you do if you saw this at a restaurant? 🤔🤔🤔,sonicdrivein_2122,0.96405244,0.39000025,0.0766991004347801,0
let’ s see who’ s going to be the first to try our new flavor of the day,sonicdrivein_2124,0.9593954,0.39000025,0.3471664786338806,0
what’ s the best ice cream flavor you’ ve ever made? i’ m ready to,sonicdrivein_2125,0.9664052,0.39000025,0.070617564022541,0
i 'm sure he 'd be happy to tell you that he 's already got his t-shirt,sonicdrivein_2126,0.96999604,0.39000025,0.3869425356388092,0
we can’ t wait to see what you come up with this summer,sonicdrivein_2127,0.97558665,0.39000025,0.245377242565155,0
santa’ s gift to you is that you get to choose what song you’ re going to,sonicdrivein_2128,0.97157097,0.39000025,0.0945540964603424,0
"it’ s finally here! we ‘ t be giving away free sizzlers, but we�",sonicdrivein_2129,0.93171436,0.39000025,0.2937940657138824,0
"yes, you do n't need to spend a lot of money on this dress, but you do n't",sonicdrivein_2131,0.81841147,0.39000025,0.1462900042533874,0
"when you’ re ready for the drive-thru, we’ re ready for the drive-",sonicdrivein_2132,0.9599346,0.39000025,0.128116562962532,0
we know you don’ t want to go to the drive-thru anymore so we’ re,sonicdrivein_2133,0.87301034,0.39000025,0.1025939658284187,0
let’ s see how many times you can hear the sound of your fans before you send them an email,sonicdrivein_2134,0.965256,0.39000025,0.0214785523712635,0
it ‘s time for you to go to the drive-in to get your car done in time,sonicdrivein_2136,0.9631609,0.39000025,0.2239127457141876,0
this dog wants to be the dog of the dog of the dog of the dog of the dog of the dog,sonicdrivein_2138,0.80629766,0.39000025,0.6591820120811462,1
what the fuck is going on at your work? why are you spending so much money on breakfast?,sonicdrivein_2139,0.973293,0.39000025,0.1640543788671493,0
what do you think of this? do you have a thing for sonic? 🤔🤔,sonicdrivein_2141,0.9727482,0.39000025,0.0487069748342037,0
what’ s your favorite ice cream flavor? we’ ve got you covered with a free ice cream,sonicdrivein_2142,0.8759514,0.39000025,0.060830719769001,0
"it 's been a while since we've had a drive-in, so what do you think we should",sonicdrivein_2143,0.95817274,0.39000025,0.3313526809215545,0
what’ s your favorite thing about the drive-in? let us know in the comments and we�,sonicdrivein_2144,0.6011109,0.39000025,0.3011334836483001,0
"the more you drink, the more you shake, the more you shake, the more you shake",sonicdrivein_2145,0.9501238,0.39000025,0.066429890692234,0
what should we order tonight? 🤔🤔🤔🤔🤔�,sonicdrivein_2147,0.96822864,0.39000025,0.2515314817428589,0
it ‘s never too late to ask for a shake shake shake shake shake shake shake shake shake shake shake,sonicdrivein_2150,0.88071066,0.39000025,0.0531149767339229,0
he’ s on his way so we’ re giving you a free hot dog day this weekend �,sonicdrivein_2151,0.918553,0.39000025,0.1236111521720886,0
it’ s game day and what better way to get ready for the big game than a trip to the,sonicdrivein_2152,0.88366145,0.39000025,0.0988703817129135,0
this is why we need to keep this a secret so that people don’ t find out about our secret,sonicdrivein_2154,0.9661917,0.39000025,0.156424805521965,0
"at the end of the year, we’ re going to have a competition to see who can get the",sonicdrivein_2155,0.97861713,0.39000025,0.0811828225851059,0
we 've been waiting for this moment for a long time we 're about to make it official,sonicdrivein_2156,0.92237526,0.39000025,0.1563202738761901,0
"when you 're in the bottom of the basket, you 're in a state of mind, and you",sonicdrivein_2158,0.94284403,0.39000025,0.1122645810246467,0
in this video i 'm going to show you how to be an editor of a coffee shop and be an,sonicdrivein_2160,0.6840912,0.39000025,0.0702289491891861,0
she’ s the only one who can make a cup of coffee look this good 🍵,sonicdrivein_2161,0.91682464,0.39000025,0.2320915162563324,0
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_2163,0.8671994,0.39000025,0.2480222284793853,0
this is for all the tots fans out there who want to celebrate tots day with a tots burger,sonicdrivein_2164,0.9677292,0.39000025,0.1166820526123046,0
it 's time to say goodbye to your school supplies 💉💉💉�,sonicdrivein_2165,0.97339034,0.39000025,0.1406086087226867,0
"just in time for the new year, we’ re having a drink sale! 🍕",sonicdrivein_2166,0.9410993,0.39000025,0.0290060006082057,0
it 's that time of the year when you can get your little one’s first trip to the,sonicdrivein_2167,0.7733377,0.39000025,0.0225901380181312,0
what do you think of the new breakfast sandwiches at sonic? i’ m eating one right now,sonicdrivein_2168,0.9766898,0.39000025,0.6887897849082947,1
what do you think of this? 🤔🤔🤔🤔,sonicdrivein_2169,0.96336395,0.39000025,0.1699436753988266,0
what’ s the best way to order food at a pop-up restaurant? 🤔�,sonicdrivein_2170,0.96373904,0.39000025,0.0102205872535705,0
"when you’ re in a relationship with your partner, this is how you know it’ s time",sonicdrivein_2171,0.9733944,0.39000025,0.1733713746070861,0
"now is the best time to make a shake, because it ‘s the only one you ‘ll",sonicdrivein_2172,0.9081049,0.39000025,0.400121122598648,0
"if this is the only thing you ‘re drinking today, then you ‘re doing it wrong",sonicdrivein_2173,0.9725754,0.39000025,0.1390029937028885,0
it’ s been a while since you’ ve had a sip of your favorite drink,sonicdrivein_2176,0.9843382,0.39000025,0.1439846605062484,0
just in case you didn’ t get it this is for you,sonicdrivein_2177,0.8604273,0.39000025,0.3563290536403656,0
"if you’ re going to the drive-in this summer, you’ re going to need a",sonicdrivein_2179,0.9681516,0.39000025,0.0034933001734316,0
it’ s the last day to get your # icecreamfrolics in- store and online,sonicdrivein_2180,0.94226307,0.39000025,0.0324370712041854,0
🚨🚨🚨🚨🚨🚨🚨�,sonicdrivein_2181,0.86411864,0.39000025,0.1741012632846832,0
🚨🚨🚨🚨🚨🚨🚨�,sonicdrivein_2182,0.86411864,0.39000025,0.1072740629315376,0
what do we do when we can’ t find a sonic dog? 🤷‍♂,sonicdrivein_2183,0.93693674,0.39000025,0.0195515938103199,0
"at the end of the day, it ‘s not about the food, it ‘s about the",sonicdrivein_2184,0.96908486,0.39000025,0.1045201569795608,0
`` what 's this? '' `` what 's this? '' `` what 's this? '',sonicdrivein_2185,0.94790196,0.39000025,0.5440636873245239,1
"come on, come on, come on, come on, come on, come on, come on, come",sonicdrivein_2186,0.9273938,0.39000025,0.0762779265642166,0
it’ s like they’ re trying to take over the world 🥰🥰�,sonicdrivein_2187,0.96856725,0.39000025,0.0212933961302042,0
"you can’ t go wrong with a shake, waffle, or cookie 🍪🍪",sonicdrivein_2189,0.9307862,0.39000025,0.1504364013671875,0
what is this? 🤔🤔🤔🤔🤔🤔,sonicdrivein_2190,0.9615874,0.39000025,0.012306117452681,0
"you can’ t tell me what to do, but you can’ t tell me what not to",sonicdrivein_2191,0.8938062,0.39000025,0.0684287473559379,0
"one dog, two dogs, three dogs, four dogs, five dogs, six dogs, seven dogs, eight",sonicdrivein_2192,0.76699084,0.39000025,0.1181615218520164,0
"at first, we thought this was a good idea, but now we realize it was a bad idea",sonicdrivein_2193,0.97789073,0.39000025,0.1081340759992599,0
what do you think this is? 🤔🤔🤔🤔🤔,sonicdrivein_2194,0.97317874,0.39000025,0.0432349145412445,0
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_2195,0.86411864,0.39000025,0.1675555557012558,0
"it 's been a long time since i 've thought about my son, but here he is with his",sonicdrivein_2196,0.96744686,0.39000025,0.7943938970565796,1
we’ ve got you covered when it comes to your drink of choice 🍿,sonicdrivein_2197,0.94372106,0.39000025,0.0427106730639934,0
i didn t have enough money for a jacuzzi so i had to settle for a sonic drink,sonicdrivein_44,0.9515223,0.39000025,0.1310258954763412,0
what’ s your favorite thing about sonic? 🤔🤔🤔🤔,sonicdrivein_2224,0.9691482,0.39000025,0.047670692205429,0
what do we do now? '' what do we do now? '',sonicdrivein_54,0.90840214,0.39000025,0.2200916409492492,0
so what do you think of jess 's new jeans? i 'm sure she 's going to,sonicdrivein_57,0.9755892,0.39000025,0.0445148311555385,0
🎉🎉🎉🎉🎉🎉🎉�,sonicdrivein_2225,0.86411864,0.39000025,0.1630752831697464,0
it ‘s your last chance to order your favorite ice cream from the drive-thru,sonicdrivein_2226,0.97725916,0.39000025,0.0684554055333137,0
i 'm so happy i 'm going to be able to buy you school clothes for the rest of your,sonicdrivein_2228,0.95067954,0.39000025,0.1214955076575279,0
"i 'm sorry i 'm not sure if i 've told you this before, but we 're",sonicdrivein_2231,0.9622952,0.39000025,0.3658838272094726,0
it 's time for you to pick your favorite vip member and the results are in and the results are,sonicdrivein_2232,0.6987548,0.39000025,0.0030961507000029,0
"oh, yes, how would you like to see what you 'd get for Christmas? ''",sonicdrivein_2233,0.9215491,0.39000025,0.6908073425292969,1
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_2235,0.8671994,0.39000025,0.3173499405384063,0
"no matter what you did , you 've got to tell us what happened",sonicdrivein_2236,0.9603183,0.39000025,0.2257163673639297,0
"what did i say when i put my son in the hospital because he 's using the wrong word, the",sonicdrivein_2237,0.8172864,0.39000025,0.1880135983228683,0
"what are you doing this morning? if you’ re not at sonic, you’ re missing out",sonicdrivein_2238,0.96845055,0.39000025,0.0430604703724384,0
"`` hey, you did n't look like you did at the office '' `` yeah, i did n't",sonicdrivein_2239,0.7387763,0.39000025,0.3510148823261261,0
i want to go to the frisbee place and get some of my favorite frisbee sounds,sonicdrivein_41,0.97153866,0.39000025,0.5250524878501892,1
i’ m not gonna lie i’ m a little bit hungry,sonicdrivein_37,0.9190757,0.39000025,0.4374534785747528,0
join us in this competition to see who can get the most orders in a single day,sonicdrivein_2200,0.9426441,0.39000025,0.0796955451369285,0
"i do n't know if you 've been in a coma, but i do n't think you '",sonicdrivein_2201,0.75366235,0.39000025,0.1121023222804069,0
"it ‘s not too late to get in on this deal, but only for a limited time",sonicdrivein_2202,0.96528727,0.39000025,0.0478936359286308,0
it ‘s drive-thru day at the drive-thru drive-thru day today only,sonicdrivein_2203,0.81943375,0.39000025,0.0123430341482162,0
"it ‘s been a while since we’ ve had a shake, but we ‘ re ready",sonicdrivein_2205,0.95738834,0.39000025,0.0937727838754654,0
"when i left my phone at home, they found it and now they ‘ t know where it is",sonicdrivein_2206,0.9119196,0.39000025,0.1078342422842979,0
"we ‘ve got you covered when it comes to breakfast, lunch, and dinner, and we ‘",sonicdrivein_2207,0.8757909,0.39000025,0.1318813413381576,0
this is my son’ s first day of school and he wanted to go to sonic drive-in,sonicdrivein_2208,0.9692308,0.39000025,0.6303343772888184,1
this is what you get when you 've been forced to listen to your dad drive you around all day long,sonicdrivein_2209,0.9766117,0.39000025,0.4502166509628296,0
`` when did you last change your costume? '' `` when did you last change your costume? '',sonicdrivein_2210,0.9529227,0.39000025,0.4075890779495239,0
i 'm not sure if it 's just me but i 'm sure it 's not the same,sonicdrivein_2212,0.9372035,0.39000025,0.192781001329422,0
"and i looked at it and i said, `` oh, my god, it 's the first time i",sonicdrivein_2213,0.92748433,0.39000025,0.7045099139213562,1
"and i 'm sure that when you 're older, you 're going to tell me that you '",sonicdrivein_2216,0.94468266,0.39000025,0.6069309711456299,1
"it ‘s been a while since we’ ve had a tots, but we’ re",sonicdrivein_2217,0.7684858,0.39000025,0.178687110543251,0
it’ s been a while since we’ ve had a cup of,sonicdrivein_1998,0.9825586,0.39000025,0.2244161814451217,0
