caption,image_id,funny_score
Happy #NationalPetDay to the cutest customers around! 🐶 ,sonicdrivein_1033,0.0
"We had to: a Bacon Jam for our Bacon Jam Cheeseburger. 🥓🎶🥓

Stream this & other Eat Beats on our SoundCloud.",sonicdrivein_1034,0.0
"Do you believe... we have new local SONIC Swag? Well, we do.",sonicdrivein_1035,0.0
Our cup has reached PEAK CUTENESS. 🥺🥺🥺(,sonicdrivein_1036,0.0
Fresh air and fresh drinks. Join a SONIC crew today. #HowWeSONIC,sonicdrivein_1037,0.0
Taking feel-good food to another level. 💖,sonicdrivein_1038,0.0
"When we say BIG Scoop, we mean it. 🤩",sonicdrivein_1039,0.0
We’ve hidden 5 Sides among the Drinks: SCROLL THROUGH AND LOOK CLOSELY. 👀,sonicdrivein_1040,0.0
"Work hard, skate hard. That's why working at a SONIC comes with fleeeeexible hours!",sonicdrivein_1041,0.0
Stop traffic in our local shirts. Available for a limited time only at SonicSwagShop.com,sonicdrivein_1042,0.0
"Want to be featured on our next board? Tag us in your photo enjoying SONIC, and you might be pinned 📌next.",sonicdrivein_1043,0.0
Get your state’s shirt at SonicSwagShop.com and share your look using #MySONICSwag for the chance to be featured in our,sonicdrivein_1044,0.0
Life is a balance of ketchup and mustard. 🧘,sonicdrivein_1045,0.0
Local SONIC Swag is HERE! Skate over to SonicSwagShop.com to get your new favorite shirt.,sonicdrivein_1046,0.0
"Solve our mystery! We found this riddle at the Drive-In, but we’re stuck on the answer. What could it be? 🕵️",sonicdrivein_1047,0.0
"Once you’ve tasted the sweetness of life, the next sip is always within grasp. 🌊🥤🧘",sonicdrivein_1048,0.0
Slush Serenade is back! We’re calling this new one “Lemon Drop”. Stream it on our SoundCloud! 🍋🍋,sonicdrivein_1049,0.0
Every day is an opportunity. Every sundae is an opportunity for rich hot fudge and OREO® cookies. Treat yourself to an ice cream adventure with an OREO® Big Scoop Cookie Dough Sundae.,sonicdrivein_1050,0.0
Happy St. Patrick’s Day! ☘️☘️ We’ll be here admiring our Tots of gold.,sonicdrivein_1051,0.0
Which SONIC Regular are you? Swipe ➡️ to start getting to know each unique character and find out what makes them,sonicdrivein_1052,0.0
"Happy Pi Day! To celebrate 3.14, we made a Cherry (Limeade) Pi of our own. 🤓🍒",sonicdrivein_1053,0.0
Our OREO® Big Scoop Cookie Dough Blast and Sundae contain the ingredients for success 🍪⛰️🍪. Treat yourself today when,sonicdrivein_1054,0.0
"Jumbo Popcorn Chicken® ➡️ Jumbo Popcorn Chick-Zen. 🧘

Those who are lost dream small. Those who are found dream of Jumbo Popcorn Chicken®.",sonicdrivein_1055,0.0
"The Drive-In just got a whole lot cuter! 🥺 Our delicious Wacky Packs now include exclusive TOKIDOKI toys, like our Color Changing Kaiju & Slushicorno! Available through May 2.",sonicdrivein_1056,0.0
NERDS never looked THIS GOOD. 🤓,sonicdrivein_1057,0.0
Anything is possible! Especially with ice cream and cookies. 🍪⛰️🍪 Explore every bite of the OREO® Big Scoop Cookie,sonicdrivein_1058,1.0
"All of these combos hit the jackpot, but what’s YOUR perfect combo? 🎰🎰🎰",sonicdrivein_1059,0.0
How delicious would a Slush Crush game be? 🕹️🥤,sonicdrivein_1060,0.0
"We’re breaking down numbers, Tot by Tot. 🧮 What’s your SONIC breakdown? 🔢",sonicdrivein_1061,1.0
And the award for “Most Satisfying Cheese Pull” goes to . . .,sonicdrivein_1062,0.0
Feeling down? Here’s a lil’ Mozz Stick Musing to get you through the day. 💯💯,sonicdrivein_1063,0.0
"We’re going kookie for cookies over here. 🍪😍🍪 Try the OREO® Big Scoop Cookie Dough Blast & Sundae at your local SONIC! 

OREO® is a trademark of Mondelēz International group, used under license. At participating locations for a limited time.",sonicdrivein_1064,0.0
"Awards season is here, and our menu is READY TO STRUT! 💃💃💃",sonicdrivein_1065,0.0
Trophies: no. ❌,sonicdrivein_1066,0.0
ONE SIP PLEASE? 🥺🥤,sonicdrivein_1067,0.0
Happy #motivationmonday! Here’s a quick word from our Mozz Sticks. 😋 #mozzarellasticks,sonicdrivein_1068,0.0
What vibe do you give off? Tag your friends to see what they think. 👀,sonicdrivein_1069,0.0
Running on empty? Stop on by to get yourself a Chicken Slinger! And thanks for spending gas money on us. 🥰⛽🥰,sonicdrivein_1070,0.0
Dinner is served. 🍽️🤤,sonicdrivein_1071,0.0
☝️ We have a Drink Tier List for you all: how would you rank our drinks? 👇,sonicdrivein_1072,0.0
It’s another Mozz Stick Musing! Our Marinara has some wise words today. ☮️ #motivationmonday,sonicdrivein_1073,0.0
We’ve been seeing hearts all day. 😍😍 Feel the love this Valentine’s Day when you order your next delicious drink with,sonicdrivein_1074,0.0
"Valentine’s Day is almost here, so our Wacky Pack made some delicious digital cards! Tag your friends and family to",sonicdrivein_1075,0.0
We don’t just serve Drinks: we serve LOOKS. 😎🥤 ,sonicdrivein_1076,0.0
Raise your hand ✋ if you think it would be pretty cool if you could add us to your group chat.,sonicdrivein_1077,0.5
Happy #motivationmonday! Here’s a lil’ reminder to treat yourself. 🧀🧀,sonicdrivein_1078,0.0
Can you spot the Chicken Slinger? 🔍 #SearchForSONIC,sonicdrivein_1079,0.0
Sometimes the Spicy Chicken Slinger almost hits the corner. Pam claims she saw it one day when she was waiting for her food at the stall. 😉,sonicdrivein_1080,1.0
Nothing but a Route 44 on my mind. 😇 ,sonicdrivein_1081,0.0
"Our Extra Long Ultimate Cheesesteak is back, but how long is it really? 🤔

*Cheesesteak in video is not true to size.",sonicdrivein_1082,0.0
We got another Mozz Stick Musing for you! This one’s a little extra cheesy. 🧀🧀 #motivationmonday,sonicdrivein_1083,0.0
"From MMM to OHMM, we’ve found SONIC serenity. 😌 What’s your favorite yoga pose? 🧘",sonicdrivein_1084,0.0
Doggy Fit Check = on point. 🔥🔥🔥(,sonicdrivein_1085,1.0
Solve our SONIC riddles! 🧐 Which menu item could it be?,sonicdrivein_1086,0.0
"Pup Pageant is back, and this time we’re showcasing YOUR submissions! 🐶 Send us your dog photos, and we might include",sonicdrivein_1087,0.0
Playing with our food = the most fun you can have. 😜,sonicdrivein_1088,0.0
Is this a toss play or a Tots play? Take a look at the playback on that tots-down. 🤪,sonicdrivein_1089,1.0
OUR ITEMS ARE LEVELING UP! 🎮 Which item would you want in a fight? 👾,sonicdrivein_1090,0.0
Our Wacky Pack’s cozying up for movie night! What’s your go-to film and SONIC snack to pair? 🎬,sonicdrivein_1091,0.0
It’s time for a little #motivationmonday from our Mozz Sticks! #MozzStickMusing,sonicdrivein_1092,1.0
Looking for a new holiday to celebrate? Then guess what: JANUARY IS THE MONTH FOR SHAKES! Can you guess what these,sonicdrivein_1093,0.0
Can YOU figure out the hidden messages?,sonicdrivein_1094,0.5
A kiss on the cheek just as sweet as our Drinks. 🥰🥰,sonicdrivein_1095,0.0
"Pulling up to the stall is as easy as 1, 2, 3. 😋",sonicdrivein_1096,0.0
🔊 Our FRITOS® Jr. Chili Cheese Wrap Rap is music to our ears and stomachs! #SONICWrapRap 🎵,sonicdrivein_1097,0.0
"Say this affirmation out loud 5x:

2021, put that Patty on the Bun. 🍔",sonicdrivein_1098,0.0
"This year, leave your SONIC resolutions up to chance. Screenshot our coin toss to see if you stick with your usual or try something new! 😋",sonicdrivein_1099,0.0
🚗 Pulling up to 2021.,sonicdrivein_1100,0.0
2020 was a year FILLED with amazing music: listen to our Spotify playlist for the top hits and underrated bops! 🎧🎉,sonicdrivein_1101,0.0
Mark your 📅: #SONICTotDrop is coming. Tune in on New Year’s Eve starting at 11:45pm and watch as we drop 2020 like it’s Tot. Link in the bio!,sonicdrivein_1102,0.0
"We gave a beat to our FRITOS® Jr. Chili Cheese Wrap, but something's missing. 🌯 Should we add a Rap to the Wrap? 🎤",sonicdrivein_1103,0.0
"Our stalls are filling up quickly! 🚘 Screenshot your favorite stall, and let us know which one you get in the comments below. 🚘",sonicdrivein_1104,0.0
"When SONIC has become such a part of the family, it makes it into the holiday card. 🎁 Happy Holidays from our families",sonicdrivein_1105,0.0
💂 Best friends guard each other’s Blasts. 💂,sonicdrivein_1106,1.0
Is it time to go to SONIC? The answer is YES o’CLOCK! ⏰,sonicdrivein_1107,0.0
"Weather’s getting colder, but it’s always time for a Slush. 🥤",sonicdrivein_1108,0.0
"We know you love the stall, so the stall wants to return the feeling. Double tap the Red Button for a lil’ extra love! 💓",sonicdrivein_1109,0.0
Possible SONIC holiday album? 📝 Comment your best SONIC-themed holiday song below.,sonicdrivein_1110,0.0
Is our decoration too cheesy? 🧀🧀🧀,sonicdrivein_1111,1.0
"We know SONIC lovers are dog lovers, so we decided to put on a pup pageant! Who do you think wins first place? 🥇 Send",sonicdrivein_1112,0.0
FRESHEN up those holiday spirits with your favorite SONIC Mints! ❤️,sonicdrivein_1113,0.0
SONIC + Homemade Cookies = perfect holiday treat! 😋🍪,sonicdrivein_1114,0.5
"We’re dropping major Eat Beats, Queso Burger style. 🍔",sonicdrivein_1115,0.0
🎶 NOW STREAMING: All our SuperSONIC Sounds in one place for smooth listening and smooth beats. Link in our bio!,sonicdrivein_1116,0.0
Picking what flavor to order is the toughest part. Let your phone battery decide your next drink. Pleased with your,sonicdrivein_1117,0.0
CHOOSE YOUR FIGHTER. 🥊,sonicdrivein_1118,1.0
Fanta® Orange = maximum color coordination. 🍊,sonicdrivein_1119,0.0
We had Cherry Limeade on repeat. 🔁 What did your #SONIC2020 look like?,sonicdrivein_1120,0.0
One of these dogs is sus. Which one could it be? 🤔,sonicdrivein_1121,1.0
"Lights are UP: December, we’re ready for you. 🎄👀",sonicdrivein_1122,0.0
What are you doing to celebrate #GivingTuesday? We're donating to never before funded SONIC Teachers! Make a difference,sonicdrivein_1123,0.0
Eye on the sky and a SONIC drink in hand. Life should be that simple. 😇,sonicdrivein_1124,0.0
"We’ve given you Slush Serenades, but how about a Shake Serenade to mix up your everyday? The Espresso Shake’s got us vibing. 😎🎹",sonicdrivein_1125,0.0
"Happy Thanksgiving! Our Wacky Pack friends wanted to join the parade fun, so they made themselves into floats. 🎈🎉",sonicdrivein_1126,0.0
We consider ourselves a little NERD-y. 🤓,sonicdrivein_1127,0.0
We love when the family accessorizes with a Limeade or two. 🥤,sonicdrivein_1128,0.0
Our Queso Burger is like a work of art. 🧀 What more do we need to say?,sonicdrivein_1129,0.0
"Chicken Slinger is BACK and better than ever‼️ Get your fix of crispy and juicy Chicken, flavorful Mayo and Pickles, all on a soft Brioche Bun. 😋

📲 Order online or in the app for contactless ordering & payment.

*Mobile ordering available only at select locations.",sonicdrivein_1130,0.0
Our Espresso Shake is the perfect delight for the couple on the go! 🍒,sonicdrivein_1131,0.0
Put your local SONIC on the map by commenting your SONIC’s location! 📍🗺️,sonicdrivein_1132,0.0
Late night vibes FTW. 🌌 What’s your SONIC drink of choice?,sonicdrivein_1133,0.0
When that SONIC craving hits there’s only ONE thing on our minds and it starts with “Espresso” and ends with “Shake”. Available now through 12/22.🥤,sonicdrivein_1134,0.0
"Got the fire goin’, now all we need are the stories. Comment your fav campfire tales! 🔥",sonicdrivein_1135,0.0
It’s Scorpio Season! How’re YOU repping your SONIC loyalty? 👑🦂,sonicdrivein_1136,0.0
Daylights Savings Time is over: we’re spending a lil’ more time at the Drive-In. ⏰😍,sonicdrivein_1137,0.0
Who’s at the door? It’s our Trick or Treat Blast! Are you dressing up for Halloween? 🎃  Visit the link in bio to get our downloadable Cupstume patterns!,sonicdrivein_1138,0.0
Posting this TB to Halloween ‘19: trick-or-treating is a lot of work! 🎃 ,sonicdrivein_1139,0.0
Here’s a pirate FILLED with sweet treasure. 🍬 Download the Blast Cupstumes with the link in bio to make your Trick or Treat Blasts even spookier. 🎃,sonicdrivein_1140,0.0
DIY cupstumes are scary easy to make and look great on our Trick or Treat Blast! Visit the link in bio to get our,sonicdrivein_1141,0.0
The Jr. Garlic Butter Bacon Burger: perfect meal to ward off food-stealing vampires. 🧛,sonicdrivein_1142,1.0
Cheat day or moonlit dinner for 2? You decide. 😉,sonicdrivein_1143,0.0
👉 Delicious orders right at your fingertips. 👈 Try out the SONIC App for contactless ordering and payment.,sonicdrivein_1144,0.0
AHHH‼️ Our Trick or Treat Blasts are ready to cause a fright. Spookify your Blast by downloading a DIY Cupstume pattern! Share your haunting creations by tagging us in a post. ⚰️,sonicdrivein_1145,0.0
It’s Cuffing Season. 👀 Pair these items together for a unique SONIC date. 💕,sonicdrivein_1146,0.0
The dessert that’ll send shivers down your spine. 👻 Dress your Blast in a fun downloadable DIY Cupstume pattern—tag us and share their looks. 😋,sonicdrivein_1147,0.0
🌃 Sometimes you just need to get in your car and cruise! What’s your late night go-to at SONIC? 🥤,sonicdrivein_1148,0.0
Our fans know how to show off their favorite SONIC flavor! 👅 (📸 : @maddiee_therese),sonicdrivein_1149,0.0
"Our Trick or Treat Blasts are coming with the best fits! 🎃  Download your DIY Blast Cupstume with the link in bio, then share and tag us to showcase your spooky treats. 😉",sonicdrivein_1150,0.0
"Our Red Button’s swingin’ on by! They love the monkey bars, but the Red Button can’t wait to hang out with their Wacky Pack friends. Who will we see next? 🤸",sonicdrivein_1151,0.0
It’s National Mozz Stick Day! We recommend taking a 5-minute cheese stretch once in awhile. 🧀😋,sonicdrivein_1152,0.0
THREE’S A PARTY! 🎉 Our Trick or Treat Blast is PACKED with ALL your Halloween faves. 🍫🍬,sonicdrivein_1153,0.0
We went back in time to find our SONIC items as works of art. 🎨 Which artists reimagined our menu? 🖼️,sonicdrivein_1154,0.0
"Here’s a tongue twister for you: try saying Jr. Garlic Butter Bacon Burger 5 times! 😜 Available for a limited time, for only $2.99.",sonicdrivein_1155,0.0
CHILI. CHILI. CHILI. 🧑‍🍳 We know what we’re bringing to the cookout.,sonicdrivein_1156,0.0
"Each week, discover a new Spotify playlist inspired by a SONIC drink! Dive into new genres with Ocean Water. 🌊🌊 Find",sonicdrivein_1157,0.0
"Students getting the supplies they need=music to our ears! ❤️ Whether the classroom is in-person or virtual, help us",sonicdrivein_1158,0.0
We’ve heard some prefer stalls for food 🌭 and Drive-Thru for drinks 🥤How do you SONIC?,sonicdrivein_1159,0.0
"M&M’S®, SNICKERS® and OREO®, OH MY! All your favorite treats combined — this is NO TRICK! Our Trick or Treat Blasts are here for all your Halloween cravings. 🎃🧡 Try in Chocolate OR Vanilla! 

 📲 Use the SONIC App for contactless ordering & payment or simply place your order at the drive-in.

*Limited time only at participating locations. Mobile ordering available only at select locations. TM & ©2020 America’s Drive-In Brand Properties LLC. M&M’SⓇ [or other Mars mark being used, e.g., SNICKERSⓇ] is a registered trademark of Mars, Incorporated and/or its affiliates. Mars, Incorporated and its affiliates have in affiliation with and have no participation in the production or distribution of this product. OREO is a trademark of Mondelēz International group.",sonicdrivein_1160,0.0
Breakfast comes in all shapes and flavors. 🥓🥞 What’s YOUR breakfast alignment?,sonicdrivein_1161,0.0
"We’re feeling a lil’ blue, so here’s a Slush Serenade REMIX for you, slowed down with a splash of reverb. How’re you feeling today? 💖",sonicdrivein_1162,0.0
Classrooms look a little different this year and learning supplies are needed now more than ever! Help teachers in your,sonicdrivein_1163,0.0
"Each week, discover a new Spotify playlist inspired by a SONIC drink! Want a lil’ sunshine? Then brighten up your day",sonicdrivein_1164,0.0
